#Nodes (id	xPos	yPos)
361	200	210	
#Connection (nodeId1	nodeId2	domainId	bsolver	cdesolver	...)
1	2	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
2	3	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
3	4	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
4	5	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
5	6	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
6	7	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
7	8	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
8	9	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
9	10	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
10	11	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
11	12	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
12	13	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
13	14	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
14	15	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
15	16	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
16	17	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
17	18	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
18	19	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
19	20	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
20	21	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
21	22	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
22	23	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
23	24	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
24	25	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
25	26	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
26	27	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
27	28	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
28	29	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
29	30	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
30	31	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
31	32	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
32	33	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
33	34	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
34	35	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
35	36	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
36	37	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
37	38	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
38	39	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
39	40	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
40	41	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
41	42	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
42	43	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
43	44	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
44	45	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
45	46	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
46	47	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
47	48	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
48	49	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
49	50	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
50	51	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
51	52	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
52	53	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
53	54	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
54	55	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
55	56	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
56	57	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
57	58	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
58	59	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
59	60	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
60	61	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
61	62	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
62	63	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
63	64	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
64	65	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
65	66	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
66	67	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
67	68	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
68	69	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
69	70	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
70	71	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
71	72	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
72	73	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
73	74	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
74	75	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
75	76	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
76	77	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
77	78	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
78	79	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
79	80	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
80	81	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
81	82	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
82	83	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
83	84	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
84	85	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
85	86	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
86	87	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
87	88	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
88	89	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
89	90	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
90	91	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
91	92	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
92	93	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
93	94	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
94	95	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
95	96	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
96	97	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
97	98	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
98	99	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
99	100	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
100	101	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
101	102	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
102	103	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
103	104	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
104	105	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
105	106	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
106	107	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
107	108	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
108	109	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
109	110	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
110	111	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
111	112	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
112	113	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
113	114	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
114	115	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
115	116	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
116	117	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
117	118	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
118	119	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
119	120	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
120	121	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
121	122	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
122	123	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
123	124	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
124	125	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
125	126	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
126	127	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
127	128	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
128	129	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
129	130	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
130	131	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
131	132	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
132	133	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
133	134	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
134	135	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
135	136	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
136	137	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
137	138	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
138	139	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
139	140	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
140	141	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
141	142	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
142	143	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
143	144	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
144	145	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
145	146	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
146	147	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
147	148	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
148	149	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
149	150	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
150	151	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
151	152	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
152	153	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
153	154	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
154	155	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
155	156	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
156	157	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
157	158	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
158	159	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
159	160	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
160	161	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
161	162	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
162	163	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
163	164	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
164	165	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
165	166	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
166	167	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
167	168	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
168	169	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
169	170	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
170	171	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
171	172	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
172	173	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
173	174	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
174	175	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
175	176	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
176	177	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
177	178	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
178	179	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
179	180	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
180	181	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
181	182	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
182	183	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
183	184	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
184	185	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
185	186	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
186	187	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
187	188	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
188	189	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
189	190	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
190	191	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
191	192	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
192	193	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
193	194	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
194	195	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
195	196	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
196	197	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
197	198	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
198	199	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
199	200	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
200	201	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
201	202	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
202	203	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
203	204	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
204	205	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
205	206	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
206	207	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
207	208	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
208	209	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
209	210	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
210	211	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
211	212	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
212	213	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
213	214	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
214	215	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
215	216	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
216	217	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
217	218	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
218	219	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
219	220	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
220	221	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
221	222	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
222	223	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
223	224	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
224	225	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
225	226	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
226	227	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
227	228	1	BoundarySolverNoFluxD2Q5	tutorial_02_CDESolverD2Q5_R
